location_scope,location_name,time_breakdown,breakdown,attribute,value,date
pagasa_station,"INFANTA, QUEZON",August,month,sea_lvl_pressure_mbs_low,993.7,12-27-2001
pagasa_station,"INFANTA, QUEZON",August,month,strongest_winds,30 at NNE,08-20-2002
pagasa_station,"INFANTA, QUEZON",August,month,temp_high,37.7,
pagasa_station,"INFANTA, QUEZON",August,month,temp_low,20.8,12-12-1970
pagasa_station,"INFANTA, QUEZON",December,month,rainfall_mm,334.1,12-29-1996
pagasa_station,"INFANTA, QUEZON",December,month,sea_lvl_pressure_mbs_high,1022.2,12-26-1975
pagasa_station,"INFANTA, QUEZON",December,month,sea_lvl_pressure_mbs_low,992.6,12-27-2001
pagasa_station,"INFANTA, QUEZON",December,month,strongest_winds,23 at N,12-26-1975
pagasa_station,"INFANTA, QUEZON",December,month,temp_high,32.8,
pagasa_station,"INFANTA, QUEZON",December,month,temp_low,18.0,12-12-1970
pagasa_station,"INFANTA, QUEZON",February,month,rainfall_mm,292.6,12-29-1996
pagasa_station,"INFANTA, QUEZON",February,month,sea_lvl_pressure_mbs_high,1024.0,12-26-1975
pagasa_station,"INFANTA, QUEZON",February,month,sea_lvl_pressure_mbs_low,1004.8,12-27-2001
pagasa_station,"INFANTA, QUEZON",February,month,strongest_winds,20 at NE,02-02-1982
pagasa_station,"INFANTA, QUEZON",February,month,temp_high,34.1,
pagasa_station,"INFANTA, QUEZON",February,month,temp_low,17.4,12-12-1970
pagasa_station,"INFANTA, QUEZON",January,month,rainfall_mm,223.0,12-29-1996
pagasa_station,"INFANTA, QUEZON",January,month,sea_lvl_pressure_mbs_high,1024.7,12-26-1975
pagasa_station,"INFANTA, QUEZON",January,month,sea_lvl_pressure_mbs_low,1000.7,12-27-2001
pagasa_station,"INFANTA, QUEZON",January,month,strongest_winds,17 at N,01-18-2015
pagasa_station,"INFANTA, QUEZON",January,month,temp_high,34.6,
pagasa_station,"INFANTA, QUEZON",January,month,temp_low,17.4,12-12-1970
pagasa_station,"INFANTA, QUEZON",March,month,rainfall_mm,228.3,12-29-1996
pagasa_station,"INFANTA, QUEZON",March,month,sea_lvl_pressure_mbs_high,1022.8,12-26-1975
pagasa_station,"INFANTA, QUEZON",March,month,sea_lvl_pressure_mbs_low,1004.9,12-27-2001
pagasa_station,"INFANTA, QUEZON",March,month,strongest_winds,20 at NNE,03-24-1980
pagasa_station,"INFANTA, QUEZON",March,month,temp_high,34.5,
pagasa_station,"INFANTA, QUEZON",March,month,temp_low,16.4,12-12-1970
pagasa_station,"INFANTA, QUEZON",May,month,rainfall_mm,230.7,12-29-1996
pagasa_station,"INFANTA, QUEZON",May,month,sea_lvl_pressure_mbs_high,1016.6,12-26-1975
pagasa_station,"INFANTA, QUEZON",May,month,sea_lvl_pressure_mbs_low,990.6,12-27-2001
pagasa_station,"INFANTA, QUEZON",May,month,strongest_winds,26 at SE,05-15-2020
pagasa_station,"INFANTA, QUEZON",May,month,temp_high,37.8,
pagasa_station,"INFANTA, QUEZON",May,month,temp_low,20.5,12-12-1970
pagasa_station,"INFANTA, QUEZON",November,month,rainfall_mm,314.6,12-29-1996
pagasa_station,"INFANTA, QUEZON",November,month,sea_lvl_pressure_mbs_high,1020.0,12-26-1975
pagasa_station,"INFANTA, QUEZON",November,month,sea_lvl_pressure_mbs_low,954.8,12-27-2001
pagasa_station,"INFANTA, QUEZON",November,month,strongest_winds,53 at N,11-19-1970
pagasa_station,"INFANTA, QUEZON",November,month,temp_high,34.5,
pagasa_station,"INFANTA, QUEZON",November,month,temp_low,17.4,12-12-1970
pagasa_station,"INFANTA, QUEZON",October,month,rainfall_mm,339.0,12-29-1996
pagasa_station,"INFANTA, QUEZON",October,month,sea_lvl_pressure_mbs_high,1017.9,12-26-1975
pagasa_station,"INFANTA, QUEZON",October,month,sea_lvl_pressure_mbs_low,982.3,12-27-2001
pagasa_station,"INFANTA, QUEZON",October,month,strongest_winds,40 at NNE,10-21-1994
pagasa_station,"INFANTA, QUEZON",October,month,temp_high,36.5,
pagasa_station,"INFANTA, QUEZON",October,month,temp_low,20.0,12-12-1970
pagasa_station,"INFANTA, QUEZON",September,month,rainfall_mm,189.9,12-29-1996
pagasa_station,"INFANTA, QUEZON",September,month,sea_lvl_pressure_mbs_high,1016.1,12-26-1975
pagasa_station,"INFANTA, QUEZON",September,month,sea_lvl_pressure_mbs_low,987.9,12-27-2001
pagasa_station,"INFANTA, QUEZON",September,month,strongest_winds,22 at S,09-14-2018
pagasa_station,"INFANTA, QUEZON",September,month,temp_high,37.0,
pagasa_station,"INFANTA, QUEZON",September,month,temp_low,20.0,12-12-1970
pagasa_station,"ITBAYAT, BATANES",August,month,rainfall_mm,495.4,12-06-1973
pagasa_station,"ITBAYAT, BATANES",August,month,sea_lvl_pressure_mbs_high,1024.3,12-23-1979
pagasa_station,"ITBAYAT, BATANES",August,month,sea_lvl_pressure_mbs_low,971.9,12-22-2023
pagasa_station,"ITBAYAT, BATANES",August,month,strongest_winds,75 at S,08-01-1979
pagasa_station,"ITBAYAT, BATANES",August,month,temp_high,34.6,
pagasa_station,"ITBAYAT, BATANES",August,month,temp_low,20.0,12-25-2009
pagasa_station,"ITBAYAT, BATANES",December,month,rainfall_mm,304.3,12-06-1973
pagasa_station,"ITBAYAT, BATANES",December,month,sea_lvl_pressure_mbs_high,1029.1,12-23-1979
pagasa_station,"ITBAYAT, BATANES",December,month,sea_lvl_pressure_mbs_low,996.6,12-22-2023
pagasa_station,"ITBAYAT, BATANES",December,month,strongest_winds,32 at N,12-23-1979
pagasa_station,"ITBAYAT, BATANES",December,month,temp_high,30.2,
pagasa_station,"ITBAYAT, BATANES",December,month,temp_low,12.5,12-25-2009
pagasa_station,"ITBAYAT, BATANES",February,month,rainfall_mm,147.3,12-06-1973
pagasa_station,"ITBAYAT, BATANES",February,month,sea_lvl_pressure_mbs_high,1030.6,12-23-1979
pagasa_station,"ITBAYAT, BATANES",February,month,sea_lvl_pressure_mbs_low,994.5,12-22-2023
pagasa_station,"ITBAYAT, BATANES",February,month,strongest_winds,32 at NE,02-05-1977
pagasa_station,"ITBAYAT, BATANES",February,month,temp_high,31.8,
pagasa_station,"ITBAYAT, BATANES",February,month,temp_low,10.7,12-25-2009
pagasa_station,"ITBAYAT, BATANES",January,month,rainfall_mm,396.1,12-06-1973
pagasa_station,"ITBAYAT, BATANES",January,month,sea_lvl_pressure_mbs_high,1030.5,12-23-1979
pagasa_station,"ITBAYAT, BATANES",January,month,sea_lvl_pressure_mbs_low,1001.2,12-22-2023
pagasa_station,"ITBAYAT, BATANES",January,month,strongest_winds,30 at NE,01-02-1981
pagasa_station,"ITBAYAT, BATANES",January,month,temp_high,30.6,
pagasa_station,"ITBAYAT, BATANES",January,month,temp_low,12.2,12-25-2009
pagasa_station,"ITBAYAT, BATANES",March,month,rainfall_mm,175.8,12-06-1973
pagasa_station,"ITBAYAT, BATANES",March,month,sea_lvl_pressure_mbs_high,1027.4,12-23-1979
pagasa_station,"ITBAYAT, BATANES",March,month,sea_lvl_pressure_mbs_low,994.4,12-22-2023
pagasa_station,"ITBAYAT, BATANES",March,month,strongest_winds,38 at NNE,03-31-1972
pagasa_station,"ITBAYAT, BATANES",March,month,temp_high,32.5,
pagasa_station,"ITBAYAT, BATANES",March,month,temp_low,13.8,12-25-2009
pagasa_station,"ITBAYAT, BATANES",May,month,rainfall_mm,565.6,12-06-1973
pagasa_station,"ITBAYAT, BATANES",May,month,sea_lvl_pressure_mbs_high,1020.0,12-23-1979
pagasa_station,"ITBAYAT, BATANES",May,month,sea_lvl_pressure_mbs_low,939.1,12-22-2023
pagasa_station,"ITBAYAT, BATANES",May,month,strongest_winds,50 at NE,05-10-2015
pagasa_station,"ITBAYAT, BATANES",May,month,temp_high,36.5,
pagasa_station,"ITBAYAT, BATANES",May,month,temp_low,18.8,12-25-2009
pagasa_station,"ITBAYAT, BATANES",November,month,rainfall_mm,572.3,12-06-1973
pagasa_station,"ITBAYAT, BATANES",November,month,sea_lvl_pressure_mbs_high,1026.2,12-23-1979
pagasa_station,"ITBAYAT, BATANES",November,month,sea_lvl_pressure_mbs_low,994.1,12-22-2023
pagasa_station,"ITBAYAT, BATANES",November,month,strongest_winds,42 at ESE,11-05-1980
pagasa_station,"ITBAYAT, BATANES",November,month,temp_high,31.8,
pagasa_station,"ITBAYAT, BATANES",November,month,temp_low,14.8,12-25-2009
pagasa_station,"ITBAYAT, BATANES",October,month,sea_lvl_pressure_mbs_high,1022.5,12-23-1979
pagasa_station,"ITBAYAT, BATANES",October,month,temp_high,32.9,
pagasa_station,"ITBAYAT, BATANES",September,month,rainfall_mm,296.7,12-06-1973
pagasa_station,"ITBAYAT, BATANES",September,month,sea_lvl_pressure_mbs_high,1020.3,12-23-1979
pagasa_station,"ITBAYAT, BATANES",September,month,sea_lvl_pressure_mbs_low,928.0,12-22-2023
pagasa_station,"ITBAYAT, BATANES",September,month,strongest_winds,80 at S,09-13-2016
pagasa_station,"ITBAYAT, BATANES",September,month,temp_high,34.5,
pagasa_station,"ITBAYAT, BATANES",September,month,temp_low,19.8,12-25-2009
pagasa_station,"LAOAG CITY, ILOCOS NORTE",April,month,rainfall_mm,187.2,12-22-1925
pagasa_station,"LAOAG CITY, ILOCOS NORTE",April,month,sea_lvl_pressure_mbs_high,1018.5,12-08-1968
pagasa_station,"LAOAG CITY, ILOCOS NORTE",April,month,sea_lvl_pressure_mbs_low,990.1,12-06-1960
pagasa_station,"LAOAG CITY, ILOCOS NORTE",April,month,strongest_winds,25 at N,04-08-1967
pagasa_station,"LAOAG CITY, ILOCOS NORTE",April,month,temp_high,39.6,
pagasa_station,"LAOAG CITY, ILOCOS NORTE",April,month,temp_low,16.3,12-09-1914
pagasa_station,"LAOAG CITY, ILOCOS NORTE",August,month,rainfall_mm,478.1,12-22-1925
pagasa_station,"LAOAG CITY, ILOCOS NORTE",August,month,sea_lvl_pressure_mbs_high,1015.6,12-08-1968
pagasa_station,"LAOAG CITY, ILOCOS NORTE",August,month,sea_lvl_pressure_mbs_low,977.3,12-06-1960
pagasa_station,"LAOAG CITY, ILOCOS NORTE",August,month,strongest_winds,40 at N,08-07-1964
pagasa_station,"LAOAG CITY, ILOCOS NORTE",August,month,temp_high,36.7,
pagasa_station,"LAOAG CITY, ILOCOS NORTE",August,month,temp_low,20.9,12-09-1914
pagasa_station,"LAOAG CITY, ILOCOS NORTE",December,month,rainfall_mm,80.0,12-22-1925
pagasa_station,"LAOAG CITY, ILOCOS NORTE",December,month,sea_lvl_pressure_mbs_high,1022.6,12-08-1968
pagasa_station,"LAOAG CITY, ILOCOS NORTE",December,month,sea_lvl_pressure_mbs_low,989.8,12-06-1960
pagasa_station,"LAOAG CITY, ILOCOS NORTE",December,month,strongest_winds,41 at N,12-08-1968
pagasa_station,"LAOAG CITY, ILOCOS NORTE",December,month,temp_high,37.1,
pagasa_station,"LAOAG CITY, ILOCOS NORTE",December,month,temp_low,12.0,12-09-1914
pagasa_station,"LAOAG CITY, ILOCOS NORTE",February,month,rainfall_mm,28.2,12-22-1925
pagasa_station,"LAOAG CITY, ILOCOS NORTE",February,month,sea_lvl_pressure_mbs_high,1023.0,12-08-1968
pagasa_station,"LAOAG CITY, ILOCOS NORTE",February,month,sea_lvl_pressure_mbs_low,1004.1,12-06-1960
pagasa_station,"LAOAG CITY, ILOCOS NORTE",February,month,strongest_winds,22 at N,02-15-1967
pagasa_station,"LAOAG CITY, ILOCOS NORTE",February,month,temp_high,36.8,
pagasa_station,"LAOAG CITY, ILOCOS NORTE",February,month,temp_low,11.9,12-09-1914
pagasa_station,"LAOAG CITY, ILOCOS NORTE",January,month,rainfall_mm,34.1,12-22-1925
pagasa_station,"LAOAG CITY, ILOCOS NORTE",January,month,sea_lvl_pressure_mbs_high,1022.8,12-08-1968
pagasa_station,"LAOAG CITY, ILOCOS NORTE",January,month,sea_lvl_pressure_mbs_low,1004.0,12-06-1960
pagasa_station,"LAOAG CITY, ILOCOS NORTE",January,month,strongest_winds,20 at N,01-17-2021
pagasa_station,"LAOAG CITY, ILOCOS NORTE",January,month,temp_high,36.0,
pagasa_station,"LAOAG CITY, ILOCOS NORTE",January,month,temp_low,11.1,12-09-1914
pagasa_station,"LAOAG CITY, ILOCOS NORTE",May,month,rainfall_mm,207.0,12-22-1925
pagasa_station,"LAOAG CITY, ILOCOS NORTE",May,month,sea_lvl_pressure_mbs_high,1015.8,12-08-1968
pagasa_station,"LAOAG CITY, ILOCOS NORTE",May,month,sea_lvl_pressure_mbs_low,987.0,12-06-1960
pagasa_station,"LAOAG CITY, ILOCOS NORTE",May,month,strongest_winds,21 at SSW,05-31-1967
pagasa_station,"LAOAG CITY, ILOCOS NORTE",May,month,temp_high,41.8,
pagasa_station,"LAOAG CITY, ILOCOS NORTE",May,month,temp_low,20.4,12-09-1914
pagasa_station,"LAOAG CITY, ILOCOS NORTE",November,month,rainfall_mm,114.6,12-22-1925
pagasa_station,"LAOAG CITY, ILOCOS NORTE",November,month,sea_lvl_pressure_mbs_high,1020.4,12-08-1968
pagasa_station,"LAOAG CITY, ILOCOS NORTE",November,month,sea_lvl_pressure_mbs_low,975.7,12-06-1960
pagasa_station,"LAOAG CITY, ILOCOS NORTE",November,month,strongest_winds,30 at N,11-01-1962
pagasa_station,"LAOAG CITY, ILOCOS NORTE",November,month,temp_high,37.2,
pagasa_station,"LAOAG CITY, ILOCOS NORTE",November,month,temp_low,13.3,12-09-1914
pagasa_station,"LAOAG CITY, ILOCOS NORTE",October,month,rainfall_mm,402.6,12-22-1925
pagasa_station,"LAOAG CITY, ILOCOS NORTE",October,month,sea_lvl_pressure_mbs_high,1017.8,12-08-1968
pagasa_station,"LAOAG CITY, ILOCOS NORTE",October,month,sea_lvl_pressure_mbs_low,970.3,12-06-1960
pagasa_station,"LAOAG CITY, ILOCOS NORTE",October,month,strongest_winds,35 at NNW,10-27-1991
pagasa_station,"LAOAG CITY, ILOCOS NORTE",October,month,temp_high,37.1,
pagasa_station,"LAOAG CITY, ILOCOS NORTE",October,month,temp_low,16.1,12-09-1914
pagasa_station,"LAOAG CITY, ILOCOS NORTE",September,month,rainfall_mm,564.2,12-22-1925
pagasa_station,"LAOAG CITY, ILOCOS NORTE",September,month,sea_lvl_pressure_mbs_high,1016.3,12-08-1968
pagasa_station,"LAOAG CITY, ILOCOS NORTE",September,month,sea_lvl_pressure_mbs_low,955.1,12-06-1960
pagasa_station,"LAOAG CITY, ILOCOS NORTE",September,month,strongest_winds,38 at S,09-29-1968
pagasa_station,"LAOAG CITY, ILOCOS NORTE",September,month,temp_high,37.1,
pagasa_station,"LAOAG CITY, ILOCOS NORTE",September,month,temp_low,20.0,12-09-1914
pagasa_station,"LEGAZPI CITY, ALBAY",April,month,rainfall_mm,193.0,12-28-1971
pagasa_station,"LEGAZPI CITY, ALBAY",April,month,sea_lvl_pressure_mbs_high,1018.2,12-02-2019
pagasa_station,"LEGAZPI CITY, ALBAY",April,month,sea_lvl_pressure_mbs_low,1002.1,12-27-2001
pagasa_station,"LEGAZPI CITY, ALBAY",April,month,strongest_winds,21 at NE,04-24-1968
pagasa_station,"LEGAZPI CITY, ALBAY",April,month,temp_high,36.5,
pagasa_station,"LEGAZPI CITY, ALBAY",April,month,temp_low,16.7,12-18-1904
pagasa_station,"LEGAZPI CITY, ALBAY",August,month,rainfall_mm,178.3,12-28-1971
pagasa_station,"LEGAZPI CITY, ALBAY",August,month,sea_lvl_pressure_mbs_high,1015.0,12-02-2019
pagasa_station,"LEGAZPI CITY, ALBAY",August,month,sea_lvl_pressure_mbs_low,983.9,12-27-2001
pagasa_station,"LEGAZPI CITY, ALBAY",August,month,strongest_winds,41 at ENE,08-12-1987
pagasa_station,"LEGAZPI CITY, ALBAY",August,month,temp_high,36.9,
pagasa_station,"LEGAZPI CITY, ALBAY",August,month,temp_low,19.4,12-18-1904
pagasa_station,"LEGAZPI CITY, ALBAY",December,month,rainfall_mm,458.6,12-28-1971
pagasa_station,"LEGAZPI CITY, ALBAY",December,month,sea_lvl_pressure_mbs_high,1020.1,12-02-2019
pagasa_station,"LEGAZPI CITY, ALBAY",December,month,sea_lvl_pressure_mbs_low,963.8,12-27-2001
pagasa_station,"LEGAZPI CITY, ALBAY",December,month,strongest_winds,52 at ESE,12-02-2019
pagasa_station,"LEGAZPI CITY, ALBAY",December,month,temp_high,33.2,
pagasa_station,"LEGAZPI CITY, ALBAY",December,month,temp_low,13.9,12-18-1904
pagasa_station,"LEGAZPI CITY, ALBAY",February,month,rainfall_mm,269.2,12-28-1971
pagasa_station,"LEGAZPI CITY, ALBAY",February,month,sea_lvl_pressure_mbs_high,1021.0,12-02-2019
pagasa_station,"LEGAZPI CITY, ALBAY",February,month,sea_lvl_pressure_mbs_low,996.2,12-27-2001
pagasa_station,"LEGAZPI CITY, ALBAY",February,month,strongest_winds,26 at ENE,02-13-1980
pagasa_station,"LEGAZPI CITY, ALBAY",February,month,temp_high,33.7,
pagasa_station,"LEGAZPI CITY, ALBAY",February,month,temp_low,16.0,12-18-1904
pagasa_station,"LEGAZPI CITY, ALBAY",March,month,rainfall_mm,209.2,12-28-1971
pagasa_station,"LEGAZPI CITY, ALBAY",March,month,sea_lvl_pressure_mbs_high,1021.4,12-02-2019
pagasa_station,"LEGAZPI CITY, ALBAY",March,month,sea_lvl_pressure_mbs_low,1001.1,12-27-2001
pagasa_station,"LEGAZPI CITY, ALBAY",March,month,strongest_winds,18 at NE,03-16-1962
pagasa_station,"LEGAZPI CITY, ALBAY",March,month,temp_high,35.0,
pagasa_station,"LEGAZPI CITY, ALBAY",March,month,temp_low,17.0,12-18-1904
pagasa_station,"LEGAZPI CITY, ALBAY",May,month,rainfall_mm,215.9,12-28-1971
pagasa_station,"LEGAZPI CITY, ALBAY",May,month,sea_lvl_pressure_mbs_high,1016.0,12-02-2019
pagasa_station,"LEGAZPI CITY, ALBAY",May,month,sea_lvl_pressure_mbs_low,985.8,12-27-2001
pagasa_station,"LEGAZPI CITY, ALBAY",May,month,strongest_winds,41 at ENE,05-26-1971
pagasa_station,"LEGAZPI CITY, ALBAY",May,month,temp_high,37.7,
pagasa_station,"LEGAZPI CITY, ALBAY",May,month,temp_low,17.1,12-18-1904
pagasa_station,"LEGAZPI CITY, ALBAY",November,month,rainfall_mm,484.6,12-28-1971
pagasa_station,"LEGAZPI CITY, ALBAY",November,month,sea_lvl_pressure_mbs_high,1019.2,12-02-2019
pagasa_station,"LEGAZPI CITY, ALBAY",November,month,sea_lvl_pressure_mbs_low,929.5,12-27-2001
pagasa_station,"LEGAZPI CITY, ALBAY",November,month,strongest_winds,65 at N,11-25-1987
pagasa_station,"LEGAZPI CITY, ALBAY",November,month,temp_high,34.4,
pagasa_station,"LEGAZPI CITY, ALBAY",November,month,temp_low,17.9,12-18-1904
pagasa_station,"LEGAZPI CITY, ALBAY",October,month,rainfall_mm,282.7,12-28-1971
pagasa_station,"LEGAZPI CITY, ALBAY",October,month,sea_lvl_pressure_mbs_high,1016.5,12-02-2019
pagasa_station,"LEGAZPI CITY, ALBAY",October,month,sea_lvl_pressure_mbs_low,972.0,12-27-2001
pagasa_station,"LEGAZPI CITY, ALBAY",October,month,strongest_winds,55 at SSW,10-31-2020
pagasa_station,"LEGAZPI CITY, ALBAY",October,month,temp_high,35.3,
pagasa_station,"LEGAZPI CITY, ALBAY",October,month,temp_low,17.2,12-18-1904
pagasa_station,"LEGAZPI CITY, ALBAY",September,month,rainfall_mm,229.6,12-28-1971
pagasa_station,"LEGAZPI CITY, ALBAY",September,month,sea_lvl_pressure_mbs_high,1015.5,12-02-2019
pagasa_station,"LEGAZPI CITY, ALBAY",September,month,sea_lvl_pressure_mbs_low,969.9,12-27-2001
pagasa_station,"LEGAZPI CITY, ALBAY",September,month,strongest_winds,50 at SSE,09-27-2006
pagasa_station,"LEGAZPI CITY, ALBAY",September,month,temp_high,36.0,
pagasa_station,"LEGAZPI CITY, ALBAY",September,month,temp_low,19.0,12-18-1904
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",April,month,rainfall_mm,88.4,12-31-1990
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",April,month,sea_lvl_pressure_mbs_high,1017.3,12-04-2012
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",April,month,sea_lvl_pressure_mbs_low,1002.8,12-28-2015
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",April,month,strongest_winds,20 at NNW,04-29-1983
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",April,month,temp_high,37.0,
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",April,month,temp_low,18.0,12-08-1996
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",December,month,rainfall_mm,180.9,12-31-1990
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",December,month,sea_lvl_pressure_mbs_high,1017.8,12-04-2012
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",December,month,sea_lvl_pressure_mbs_low,1000.1,12-28-2015
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",December,month,strongest_winds,34 at S,12-04-2012
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",December,month,temp_high,34.4,
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",December,month,temp_low,17.8,12-08-1996
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",February,month,rainfall_mm,107.8,12-31-1990
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",February,month,sea_lvl_pressure_mbs_high,1018.8,12-04-2012
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",February,month,sea_lvl_pressure_mbs_low,1000.6,12-28-2015
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",February,month,strongest_winds,19 at NNE,02-26-2022
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",February,month,temp_high,36.0,
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",February,month,temp_low,17.1,12-08-1996
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",March,month,rainfall_mm,87.6,12-31-1990
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",March,month,sea_lvl_pressure_mbs_high,1018.9,12-04-2012
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",March,month,sea_lvl_pressure_mbs_low,1002.0,12-28-2015
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",March,month,strongest_winds,15 at N,03-06-2022
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",March,month,temp_high,37.6,
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",March,month,temp_low,17.1,12-08-1996
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",May,month,rainfall_mm,121.8,12-31-1990
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",May,month,sea_lvl_pressure_mbs_high,1015.6,12-04-2012
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",May,month,sea_lvl_pressure_mbs_low,1003.3,12-28-2015
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",May,month,strongest_winds,18 at W,05-27-1998
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",May,month,temp_high,38.7,
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",May,month,temp_low,20.7,12-08-1996
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",November,month,rainfall_mm,237.1,12-31-1990
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",November,month,sea_lvl_pressure_mbs_high,1016.3,12-04-2012
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",November,month,sea_lvl_pressure_mbs_low,1000.7,12-28-2015
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",November,month,strongest_winds,18 at NW,11-20-1990
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",November,month,temp_high,34.7,
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",November,month,temp_low,18.0,12-08-1996
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",September,month,rainfall_mm,117.0,12-31-1990
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",September,month,sea_lvl_pressure_mbs_high,1016.1,12-04-2012
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",September,month,sea_lvl_pressure_mbs_low,983.8,12-28-2015
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",September,month,strongest_winds,24 at NNW,09-23-1996
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",September,month,temp_high,36.7,
pagasa_station,"LUMBIA AIRPORT-EL SALVADOR, MISAMIS ORIENTAL",September,month,temp_low,19.0,12-08-1996
pagasa_station,"MAASIN, SOUTHERN LEYTE",April,month,rainfall_mm,148.8,12-23-1993
pagasa_station,"MAASIN, SOUTHERN LEYTE",April,month,sea_lvl_pressure_mbs_high,1016.5,12-16-2021
pagasa_station,"MAASIN, SOUTHERN LEYTE",April,month,sea_lvl_pressure_mbs_low,998.2,12-30-1992
pagasa_station,"MAASIN, SOUTHERN LEYTE",April,month,strongest_winds,48 at SSW,04-04-1994
pagasa_station,"MAASIN, SOUTHERN LEYTE",April,month,temp_high,36.3,
pagasa_station,"MAASIN, SOUTHERN LEYTE",April,month,temp_low,19.4,12-19-1998
pagasa_station,"MAASIN, SOUTHERN LEYTE",August,month,rainfall_mm,184.6,12-23-1993
pagasa_station,"MAASIN, SOUTHERN LEYTE",August,month,sea_lvl_pressure_mbs_high,1015.2,12-16-2021
pagasa_station,"MAASIN, SOUTHERN LEYTE",August,month,sea_lvl_pressure_mbs_low,995.8,12-30-1992
pagasa_station,"MAASIN, SOUTHERN LEYTE",August,month,strongest_winds,28 at SW,08-07-1982
pagasa_station,"MAASIN, SOUTHERN LEYTE",August,month,temp_high,36.4,
pagasa_station,"MAASIN, SOUTHERN LEYTE",August,month,temp_low,20.0,12-19-1998
pagasa_station,"MAASIN, SOUTHERN LEYTE",December,month,rainfall_mm,281.9,12-23-1993
pagasa_station,"MAASIN, SOUTHERN LEYTE",December,month,sea_lvl_pressure_mbs_high,1020.6,12-16-2021
pagasa_station,"MAASIN, SOUTHERN LEYTE",December,month,sea_lvl_pressure_mbs_low,893.6,12-30-1992
pagasa_station,"MAASIN, SOUTHERN LEYTE",December,month,strongest_winds,55 at SE,12-16-2021
pagasa_station,"MAASIN, SOUTHERN LEYTE",December,month,temp_high,34.6,
pagasa_station,"MAASIN, SOUTHERN LEYTE",December,month,temp_low,18.9,12-19-1998
pagasa_station,"MAASIN, SOUTHERN LEYTE",February,month,rainfall_mm,227.4,12-23-1993
pagasa_station,"MAASIN, SOUTHERN LEYTE",February,month,sea_lvl_pressure_mbs_high,1019.2,12-16-2021
